,gene_id,TCGA-OR-A5J1-01A-11R-A29S-07,TCGA-OR-A5J2-01A-11R-A29S-07,TCGA-OR-A5J3-01A-11R-A29S-07,TCGA-OR-A5J5-01A-11R-A29S-07,TCGA-OR-A5J6-01A-31R-A29S-07,TCGA-OR-A5J7-01A-11R-A29S-07,TCGA-OR-A5J8-01A-11R-A29S-07,TCGA-OR-A5J9-01A-11R-A29S-07,TCGA-OR-A5JA-01A-11R-A29S-07,TCGA-OR-A5JB-01A-11R-A29S-07,TCGA-OR-A5JC-01A-11R-A29S-07,TCGA-OR-A5JD-01A-11R-A29S-07,TCGA-OR-A5JE-01A-11R-A29S-07,TCGA-OR-A5JF-01A-11R-A29S-07,TCGA-OR-A5JG-01A-11R-A29S-07,TCGA-OR-A5JI-01A-11R-A29S-07,TCGA-OR-A5JJ-01A-11R-A29S-07,TCGA-OR-A5JK-01A-11R-A29S-07,TCGA-OR-A5JL-01A-11R-A29S-07,TCGA-OR-A5JM-01A-11R-A29S-07,TCGA-OR-A5JO-01A-11R-A29S-07,TCGA-OR-A5JP-01A-11R-A29S-07,TCGA-OR-A5JQ-01A-11R-A29S-07,TCGA-OR-A5JR-01A-11R-A29S-07,TCGA-OR-A5JS-01A-11R-A29S-07,TCGA-OR-A5JT-01A-11R-A29S-07,TCGA-OR-A5JV-01A-11R-A29S-07,TCGA-OR-A5JW-01A-11R-A29S-07,TCGA-OR-A5JX-01A-11R-A29S-07,TCGA-OR-A5JY-01A-31R-A29S-07,TCGA-OR-A5JZ-01A-11R-A29S-07,TCGA-OR-A5K0-01A-11R-A29S-07,TCGA-OR-A5K1-01A-11R-A29S-07,TCGA-OR-A5K2-01A-11R-A29S-07,TCGA-OR-A5K3-01A-11R-A29S-07,TCGA-OR-A5K4-01A-11R-A29S-07,TCGA-OR-A5K5-01A-11R-A29S-07,TCGA-OR-A5K6-01A-11R-A29S-07,TCGA-OR-A5K8-01A-11R-A29S-07,TCGA-OR-A5K9-01A-11R-A29S-07,TCGA-OR-A5KO-01A-11R-A29S-07,TCGA-OR-A5KT-01A-11R-A29S-07,TCGA-OR-A5KU-01A-11R-A29S-07,TCGA-OR-A5KV-01A-11R-A29S-07,TCGA-OR-A5KW-01A-11R-A29S-07,TCGA-OR-A5KX-01A-11R-A29S-07,TCGA-OR-A5KY-01A-11R-A29S-07,TCGA-OR-A5KZ-01A-11R-A29S-07,TCGA-OR-A5L3-01A-11R-A29S-07
432,AGPAT3|56894,3619.12,1126.16,2626.57,1678.54,2408.11,1958.68,1535.85,1913.07,1209.3,2192.27,1888.68,1183.25,3085.41,1028.67,1832.59,2189.64,1888.89,2958.81,2941.98,1129.31,1621.91,2827.4,1068.58,1205.16,1968.92,1416.56,1227.41,1928.04,2284.42,1914.91,1015.62,2158.03,1116.28,1667.89,931.435999999999,1289.18,1543.87,1335.18,1069.67,2099.38,1238.52,1482.66,2726.97,1373.7,2338.33,1936.42,1173.66,1617.58,1844.87
433,AGPAT4|56895,383.766,300.765,53.9179,422.153,942.232,703.169,750.518,731.298,492.072,18.2689,608.143,47.9369,694.005,571.484,163.375,227.567,335.118,58.7338,935.4,1149.57,84.2268,693.017,165.223,79.3427,244.913,441.075,218.069,275.56,475.434,75.2351,57.0949,819.239,230.211,481.106,197.93,486.313,205.788,119.132,687.954,333.773,225.398,131.985,535.975,325.492,314.837,1065.49,1226.34,184.849,14.5089
434,AGPAT5|55326,512.488,695.745,1846.24,463.981,580.652,1128.76,418.566,1433.02,767.97,525.342,818.066,935.073,972.851,946.037,975.951,1097.13,1195.89,1064.07,564.717,1471.98,281.296,1091.79,1735.05,2367.61,1479.47,4742.39,2300.1,1233.44,570.78,664.577,2156.84,1024.31,2021.39,554.524,855.11,1582.76,809.371000000001,435.639,750.363000000001,1770.89,2309.28,1246.63,2155.86,967.219,1196.17,600.86,730.935,1340.61,613.839
435,AGPAT6|137964,2097.02,1502.62,2195.23,2729.67,2973.12,3055.76,3085.37,2844.61,3325.05,1360.81,3733.46,2924.76,2072.4,2178.59,1601.5,2692.88,1811.24,3292.91,2864.46,3722.41,2237.41,5491.44,4203.84,4636.62,3422.12,4780.29,2516.61,2107.5,4055.78,2670.85,4980.02,3325.58,3661.02,2310.52,1571.8,3929.16,3092.79,1818.78,2098.69,4785.84,3485.0,3095.38,4645.86,2268.8,4030.78,4239.96,1892.64,4235.15,2883.93
436,AGPAT9|84803,48.9914,18.9236,25.4777,24.787,1061.83,160.449,14.0903,6.1196,262.156,17.8233,143.766,268.811,22.6244,118.93,27.4083,86.0315,24.9888,385.202,445.854,6.0345,165.214,17.567,136.16,381.221,164.262,594.102,825.026,234.313,12.9723,121.809,113.518,208.774,246.773,9.5012,338.939,652.712,21.13,44.422,146.589,1.3193,198.688,93.4489,45.599,8.0987,44.8225,261.95,10.6253,19.3939,20.0893
437,AGPHD1|123688,34.5821,26.5736,18.3676,17.8156,25.1486,30.4854,24.4509,13.2592,32.241,42.776,24.8092,17.5971,10.7466,13.1287,20.9593,10.1758,10.2633,28.2227,31.4776,21.9828,37.7941,16.2495,15.9252,21.5962,91.7499,27.0046,19.2108,35.1031,48.646,37.6176,31.5701,47.5687,37.2644,37.141,27.1669,13.4464,18.8333,35.8405,13.0624,4.3975,11.7151,30.8285,20.1831,36.6371,45.3625,70.2677,27.4488,19.3939,49.1071
438,AGPS|8540,927.474,891.424,758.406,358.637,798.047,955.074,1069.21,735.717,571.353,1241.39,648.219,527.913,585.973,566.85,865.242,766.883,611.78,461.48,739.018,1545.26,833.629,926.218999999999,653.329,726.761,660.007,676.537,694.704,617.815,453.381,994.178,986.734,1246.3,762.678,671.993,689.521,641.507,951.769,898.536,500.726,1017.59,811.153,625.241,405.158,999.614,701.499,1064.53,821.693,915.758,526.786
439,AGR2|10551,0.4803,10.4684,8.2951,0.0,1.6766,0.0,0.0,0.0,1.5856,24.5071,0.0,0.0,9.6154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4478,0.0,0.0,0.0,1.7275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7437,1.495,0.7713,0.0,3.3461,0.0,0.0,2.2321
440,AGR3|155465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,AGRN|375790,766.09,1020.67,469.856,1903.95,182.746,1437.63,4384.58,1426.22,586.681,17766.7,471.374,1094.05,843.326,588.474,454.655,1226.64,513.61,422.578,514.917,365.948,1305.52,894.159,1297.5,825.822,247.133,1328.44,1200.93,452.83,258.797,794.447,823.51,328.753,1020.22,491.471,283.312,729.469,714.286,356.89,386.067,404.134,409.091,872.832,175.668,6332.43,270.015,752.39,1293.64,1911.52,167.411
442,AGRP|181,36.0231,134.478,18224.9,544.539,2366.2,1192.94,0.4144,96.5544,1094.08,0.0,491.73,55.8252,2152.15,1519.45,9175.33,43.4783,857.653,1632.34,732.91,483.621,36.1743,1206.41,18.7121,72.3005,1644.47,102.333,1355.14,680.562,1015.08,215.405,101.427,641.649,176.385,1226.52,18.1113,721.625,829.582,13336.7,7506.53,2852.68,4858.95,5471.1,59.8019,179.329,2254.62,484.704,723.852,74.5455,1636.16
443,AGT|183,343.42,638.169,978.818,68.9388,6002.68,61.773,817.24,76.8355,335.624,225.465,108.779,523.058,233.597,47.1088,140.266,1088.81,254.351,1421.05,160.207,203.448,2961.44,237.593,439.136,1440.38,78.8013,2136.21,1365.01,60.9917,153.073,3195.25,726.784,2207.19,240.148,135.608,1350.58,2410.27,114.378,999.999999999999,130.624,956.025,336.457,340.077,293.777,108.369,518.968,97.9924,160.708,425.454,1220.98
444,AGTPBP1|23287,114.313,114.75,210.339,261.038,476.146,175.291,143.804,81.5953,315.539,275.37,131.043,297.33,107.466,220.099,485.826,194.265,305.667,52.6316,275.311,120.69,269.418,39.9649,130.188,181.221,241.953,186.19,211.319,240.018,107.67,244.066,247.859,95.666,134.152,292.809,104.787,138.946,82.2232,141.343,161.103,18.4697,365.979,149.326,115.119,92.9425,103.146,252.868,234.2,87.8788,138.393
445,AGTR1|185,718.06,3006.44,2041.18,212.239,55.8857,87.4448,159.967,4969.83,26.9556,2.2279,1520.99,188.107,1057.69,3545.52,377.267,851.064,1597.5,1542.33,206.249,1173.28,131.739,806.324,4819.35,680.281999999999,167.222,367.642,267.913,828.872,1336.14,144.649,348.615,3.1712,110.965,1606.56,129.366,152.953,3359.67,962.140000000001,2285.92,1594.55,671.509,176.301,2937.77,697.648,469.826,1583.17,633.536,956.97,1583.71
446,AGTR2|186,0.0,0.8053,0.0,0.0,0.0,0.0,120.182,0.0,0.0,0.0,19.084,0.0,0.0,0.3861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4695,0.0,0.0,0.0,0.0,0.0,24.6305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4686,0.0,0.0,0.0,0.0,0.0,2.2136,0.0,0.0
447,AGTRAP|57085,161.383,1081.06,2080.28,844.307,1824.11,947.052000000001,2263.16,407.296,1306.55,6041.22,798.982,1153.52,632.353,789.652,1287.65,986.124,1477.47,733.028,981.442,485.776,1536.6,368.028,1077.73,796.243999999999,770.995,1010.54,308.411,453.708,382.682,652.038,917.548,1111.52,1222.27,1125.46,777.49,1282.45,1059.26,963.655,999.999999999999,868.513999999999,815.838999999999,1412.33,574.846,546.857,818.685,1245.22,745.102,843.636,674.107
448,AGXT|189,0.4803,0.0,82.9507,0.7746,337.549,0.0,1.6577,0.34,85.6237,0.0,12.7226,1.2136,6.2217,159.861,0.0,0.0,114.681,1.5256,65.3042,4.7414,8.6386,34.2556,0.0,0.0,11.4687,0.9475,0.5192,60.9917,0.0,31.348,0.0,10.5708,0.0,0.8637,1.2937,1.1205,32.1543,386.169,23.2221,729.112,117.62,14.4509,18.6881,0.0,52.9229,255.736,0.4427,14.5455,74.7768
449,AGXT2|64902,0.0,0.0,0.0,0.0,0.5589,0.0,0.0,0.0,0.0,0.0,0.6361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9396,0.0,2.1597,0.0,0.0,0.4695,0.0,0.0,0.0,0.0,0.0,0.0,0.6717,0.5285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,AGXT2L1|64850,5.7637,0.0,1.7775,10.8443,34.6491,35.2988,2.0721,2.3799,1.0571,0.0,3.8168,178.398,230.204,42.089,5.3742,152.636,15.1718,2.2883,171.012,68.9655,1543.62,364.515,27.4709,87.3239,133.925,8.5278,44.6521,0.0,3.2431,679.803,73.8875,1604.65,4.1405,132.153,73.7387,5.0424,6.8902,147.905,0.0,83.1135,6.0918,174.374,21.6782,15.4261,7.5604,2.3901,78.3619,0.0,150.67
451,AGXT2L2|85007,464.673,191.817,361.813,1012.63,716.683,355.086,357.074,480.086,331.744,389.943,535.579,578.72,145.475,366.078,372.054,434.32,295.248,464.165,292.286,151.47,667.152,175.353,544.035,539.479,432.475,495.544,546.61,364.66,931.526,264.635,471.933,183.673,324.092,274.152,753.079,457.677,309.04,188.612,589.782,208.369,494.475,391.474,514.468,243.837,437.278,542.481,383.92,282.121,337.009
452,AHCTF1|25909,1292.51,1608.91,1805.36,4319.13,669.51,1524.27,872.773,1861.39,1446.09,1768.07,1540.08,706.918,790.158,2792.16,2525.33,1045.33,1181.17,2195.27,1517.5,2054.31,605.245,1329.82,969.842,1240.85,1934.52,1742.03,1654.21,2571.3,2988.81,594.716,1533.5,661.734,830.582,994.17,1580.85,1168.72,740.009,1115.09,2042.09,2151.72,2671.51,915.222,2358.44,793.29,2390.17,1224.19,2196.35,1246.06,994.420000000001
453,AHCY|191,1988.47,2904.17,3274.77,2060.42,3343.64,3808.66,1590.14,2908.87,2161.21,4482.12,3634.22,2660.19,4368.21,3761.37,7072.95,2242.37,4501.56,3295.96,2202.49,4733.62,3007.87,3065.0,2480.34,2444.13,4694.78,3430.53,1976.12,2814.39,3801.52,1919.39,3570.11,2752.11,5263.39,4700.5,5282.02,5161.19,3473.59,2244.83,3322.21,3507.48,2226.34,2981.7,3718.18,2797.53,2510.06,1695.51,3591.37,6960.61,2087.05
454,AHCYL1|10768,3125.84,2822.84,3380.24,1336.95,3961.74,2164.86,2738.09,2505.99,3114.16,4033.42,2779.26,2552.18,1343.33,2022.2,2242.64,1864.01,2798.3,1593.44,3960.07,3018.97,3966.22,2664.47,2112.47,2332.39,1212.73,2363.61,2881.1,2282.14,1490.51,4081.5,2714.36,1468.29,1966.73,3426.47,3795.6,3159.91,1697.29,3588.59,2320.75,2034.3,1620.43,1973.03,2852.55,3175.86,1656.27,1949.33,2371.67,1694.55,3794.64
455,AHCYL2|23382,3255.04,718.695,1635.31,813.323,1453.03,1053.35,374.637,819.352,1034.36,200.067,874.046,1388.35,182.692,1320.2,1044.74,957.447,1243.19,801.678,1690.39,503.879,528.577,762.407,535.881,2466.2,516.093,1197.68,1879.02,2067.57,835.414,643.529,1233.92,795.455,1554.34,810.192,2120.31,1080.76,149.288,202.423,2908.56,694.371,1188.85,290.944,678.752,421.134,3821.79,1456.02,912.452,305.454,397.321
456,AHDC1|27245,4614.31,2230.97,2297.73,2311.39,1381.49,2380.26,1451.72,4256.55,1463.53,662.582,2695.93,1000.61,2533.37,2068.54,2763.94,1500.46,2746.54,1814.65,1609.58,1245.26,1475.05,1665.35,1171.69,2053.52,2406.59,1819.73,2423.16,2438.79,1733.1,2076.58,2694.88,881.607,2726.92,2367.52,1439.84,2752.6,915.48,1103.48,1701.02,2124.01,1844.42,1741.81,2127.45,1561.51,2234.64,1019.12,5406.09,1160.0,1460.94
457,AHI1|54806,268.972,215.407,219.819,315.26,275.516,175.291,508.91,175.09,387.949,179.124,322.519,192.354,147.624,257.168,210.13,165.587,244.534,356.217,401.221,251.293,208.947,332.016,136.956,313.615,321.865,245.41,328.141,449.759,389.817,330.497,398.321,362.051,210.337,183.114,208.279,276.772,150.666,207.471,181.422,386.104,187.441,175.337,423.846,159.275,196.031,369.025,187.714,425.454,422.991
458,AHNAK2|113146,27.3775,133.673,867.427,3213.01,53.0914,22.864,513.883,3.7398,126.85,2758.61,33.715,260.922,26.5837,57.9206,25.796,118.409,433.289,193.745,11.2755,31.8966,19.9769,38.2082,382.602,285.446,253.792,1247.42,43.0945,9.6534,59.0238,13.8827,1395.13,14.7992,119.246,11.2287,163.001,35.8572,1.8374,5.5528,2.9028,468.777,79.6626,26.975,952.345,1310.07,158.229,3.3461,90.7582,37.5758,5.5804
459,AHNAK|79026,1545.15,5043.75,3616.65,4214.56,3206.72,4451.66,10502.3,2051.78,1930.23,8463.85,2171.76,5016.99,2976.81,6858.19,1586.46,7421.83,2532.8,2895.5,1592.67,4907.76,13734.9,6045.23,6245.05,5792.96,17700.7,3521.97,2188.47,10129.9,3366.3,2845.5,10419.5,307.082,2557.99,3651.91,698.577,1714.42,2430.87,2624.94,3370.1,2008.8,7066.54,5073.22,4014.95,1947.94,3843.39,2379.06,2992.81,1855.76,3914.06
460,AHR|196,279.539,823.379,2892.61,560.806,821.519,129.964,606.299,917.947,853.593999999999,7367.72,522.901,1449.03,168.552,3685.3,879.753,5505.09,920.571,929.062,758.28,1699.14,1073.89,1493.63,9512.89,2197.18,1038.48,1472.46,942.368,1853.88,1709.75,1745.19,1383.04,274.841,1396.17,149.428,1024.58,807.346,212.678,1160.53,1535.56,2483.29,2261.01,524.085,1113.06,1296.18,1235.59,347.036,1701.83,880.606,649.554
461,AHRR|57491,73.0067,47.913,749.519,2226.18,771.781,223.827,48.0729,259.405,210.888,9.8028,223.919,25.4854,63.3484,195.0,81.1501,646.624,223.561,227.307,221.283,67.2414,16.7374,119.455,311.337,1289.2,39.2157,511.193,316.719,279.07,963.84,36.7219,1102.27,7.3996,712.164,125.243,257.439,570.353,45.9348,27.259,396.226,677.66,183.693,8.6705,505.326,438.103,140.408,41.109,64.6375,182.424,2.2321
462,AHSA1|10598,6034.58,2093.68,4357.28,2970.57,2287.4,2419.98,1695.81,3285.91,3101.48,4434.0,4128.5,1543.08,4524.89,3189.11,5119.44,2747.46,5460.95,4244.09,6029.6,1524.57,1498.8,3509.0,2262.57,2964.79,4587.87,3205.97,2332.29,5431.77,6483.54,1927.0,2943.41,1933.4,3484.63,4425.83,2943.08,3338.64,3962.79,5316.51,2206.1,3581.79,5107.78,2653.18,2167.07,2690.71,3513.43,1844.17,3809.19,3167.27,4369.42
463,AHSA2|130872,1871.76,490.001,151.681,821.069,825.99,643.402,225.031,227.447,237.315,306.561,619.593,724.515,222.851,332.464,256.348,259.019,323.516,794.813,108.527,335.776,341.766,148.002,198.666,478.873,668.516,529.196,459.502,252.304,684.936,478.728,509.152,401.163,281.553,278.126,967.659,294.701,474.966,409.894,402.032,413.808,436.738,228.324,482.153,749.711,304.037,2017.69,294.411,665.455,1739.96
464,AHSG|197,0.0,0.0,0.0,0.0,0.0,0.4011,0.8288,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8281,0.0,1.2937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3857,0.0,0.0,0.0,0.0,1.1161
465,AHSP|51327,0.0,0.0,0.5925,0.0,2.7943,2.4067,0.0,0.34,0.5285,0.4456,0.0,0.0,0.5656,0.7723,0.5374,1.8501,0.0,0.7628,0.9396,0.431,0.5399,0.0,0.0,0.0,1.1099,0.4738,0.0,0.0,0.6486,1.3435,0.0,0.0,0.0,0.0,0.0,0.0,10.1056,1.0096,0.0,0.0,0.0,236.994,0.0,0.7713,0.54,0.478,0.0,0.6061,0.0
466,AICDA|57379,0.0,0.4026,0.0,0.0,0.0,0.0,1.6577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6123,0.0,0.0,0.0,0.0,0.0,1.6197,0.0,0.0,0.4695,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9268,1.495,0.0,0.54,0.0,0.8854,2.4242,0.0
467,AIDA|64853,1271.42,1200.29,969.338000000001,1492.79,1160.19,1765.89,1911.11,988.353,1142.8,2048.01,1345.42,594.053,1448.05,881.595,1396.82,1318.22,939.804,1810.07,813.719,1888.94,1343.85,1304.84,920.474000000001,621.16,1403.69,579.415,962.202,645.485,1055.29,962.172,644.191,585.624,752.74,1924.42,989.651,455.515,1850.9,1160.55,1253.99,1799.91,871.603,1454.72,1041.35,550.328,891.092,1584.18,1323.79,1058.79,1506.76
468,AIF1|199,368.876,66.434,39.6978,84.4307,712.542,38.9089,2780.77,61.5364,84.5666,1155.84,241.73,452.063,308.258,95.7621,140.266,291.397,88.3534,710.908,208.128,12.5,2084.07,70.2679,541.057,237.089,28.4869,57.7994,1396.68,124.616,90.1573,142.409,165.911,91.9662,117.59,282.444,395.86,25.2121,110.703,280.161,81.2772,37.8188,15.9325,1107.9,66.5296,40.8793,73.444,205.067,355.064,164.849,160.714
469,AIF1L|83543,474.544,3721.92,625.093,541.441,819.843,2355.8,141.318,155.031,4921.78,137.685,1580.15,186.286,556.561,2362.78,3177.21,175.763,2154.84,901.602,2295.98,3912.5,634.4,612.648,180.75,114.085,3971.88,558.569,4152.65,2386.57,62.2669,3873.71,1130.48,1164.38,901.798,2137.77,2183.7,1344.64,1363.8,2723.88,793.904,2581.35,858.482,1404.62,66.5296,1239.11,598.893,690.249,4269.18,4110.3,491.071
470,AIFM1|9131,1621.04,1112.87,4471.04,3248.64,1754.25,1744.08,869.871,1566.29,3498.41,929.041,3479.01,5684.47,1768.67,4425.91,3756.01,2876.97,3223.56,4163.23,7196.62,893.534,1771.46,2321.48,2566.74,5127.23,2455.79,4823.88,3847.35,3668.28,2407.65,2076.13,2956.84,2057.08,5465.44,2083.35,6122.9,3737.55,1083.14,2283.19,3592.16,1306.95,2237.58,2117.53,2216.41,2490.94,4232.75,1710.8,2457.11,1051.52,3982.14
471,AIFM2|84883,816.523,1894.38,358.465,2216.11,1289.28,3510.63,100.29,1043.06,478.858,2471.2,3525.45,1094.66,1332.01,1313.25,566.976,421.832,814.815,1131.2,919.897,1810.34,509.68,1501.1,371.852,444.132,1730.3,370.484,144.341,994.735000000001,1484.68,16.5696,480.94,34.3552,461.25,4271.22,843.467,644.308,1915.94,756.184,1828.74,835.972,338.332,860.308,519.529,334.747,1456.46,757.17,3102.16,472.121,1160.71
472,AIFM3|150209,17.9827,106.959,7.7026,68.0635,31.458,2.8079,11.0858,3.3998,36.4112,33.4187,1.2723,44.9029,7.121,21.2376,0.0,2.7752,11.3164,69.0999,2.4242,21.9828,24.2962,8.7835,36.2297,11.7371,87.3104,7.1065,14.865,8.7758,11.675,42.2571,3.3585,11.0994,5.7967,5.1825,2.5873,2.8013,27.5609,74.2049,4.3541,2.1988,2.343,59.3545,26.9109,170.764,1.0801,5.2581,10.6253,1.2121,120.647
473,AIG1|51390,507.205,672.393,971.708,672.347,810.901,726.434,248.239,408.996,463.531,536.037,1329.52,481.796,1264.14,411.237,645.439,1402.41,418.117,858.124,1071.18,570.259,492.943,559.947,634.219,602.817,608.583,467.132,432.503,822.729,791.309,247.201,440.638,644.82,417.361,1166.05,512.29,471.746,923.748,1444.22,838.897,654.793,489.222,654.143,660.063,1131.51,565.411,1261.95,390.481,203.636,1752.23
474,AIM1|202,30.2594,56.7709,78.2106,108.443,961.792,523.867,472.026,22.4387,54.4397,821.655,205.471,74.6359,285.634,79.9305,24.7212,273.82,85.2298,192.22,63.8948,37.5,342.306,34.2556,271.524,182.16,15.9083,320.265,180.166,85.1251,90.1573,416.928,369.437,189.746,243.461,71.6908,89.2626,238.674,71.6582,61.0803,24.6734,6.1566,251.172,312.139,173.425,15.0405,11.8807,71.2237,23.0216,53.9394,17.8571
475,AIM1L|55057,0.0,1.6105,2.9625,22.4632,0.0,4.0112,16.5769,7.4796,71.8816,5.7926,18.4478,0.6068,0.5656,1.1584,3.2245,2.7752,5.3548,2.2883,3.2887,7.7586,0.0,1.7567,5.9719,7.5117,1.1099,4.2639,4.1537,1.7552,1.2972,20.6001,3.3585,11.6279,4.9686,0.0,34.9288,1.1205,14.2398,3.5336,4.3541,0.4398,1.4058,6.7437,6.7277,0.7713,11.3406,2.8681,3.9845,1.8182,0.0
476,AIM2|9447,0.9606,0.0,3.555,2.3238,0.5589,0.0,208.04,0.0,1.0571,2996.99,4.4529,0.0,0.5656,0.0,0.5374,1.8501,1.3387,59.4966,0.9396,0.8621,9.7185,1.3175,5.5738,0.939,0.37,1.4213,28.5566,0.8776,0.6486,17.0175,6.717,0.5285,0.8281,3.455,10.3493,1.1205,0.4593,1.5144,2.9028,0.0,0.0,16.3776,1.495,0.3857,0.0,0.0,0.8854,1.2121,4.4643
477,AIMP1|9255,1306.57,1036.61,724.029,1679.53,905.37,733.249,990.829,1108.26,1136.16,962.682,1173.16,1247.68,1050.9,1436.26,1297.33,1027.47,1091.92,1683.45,1360.7,706.004,837.948,740.316,1224.56,1115.28,872.275,1294.15,1129.6,1087.61,858.764,907.013,871.872,1006.87,891.77,839.559,901.682,1584.64,1327.84,1249.37,1175.62,1349.55,1239.57,1075.14,1403.02,1292.95,1322.98,904.751,821.755,1545.7,1198.66
478,AIMP2|7965,338.823,1001.02,1081.98,198.474,477.403,1543.2,1062.25,449.199,595.518,703.99,502.188,1161.92,825.288,1312.81,1340.88,459.63,1722.65,778.703,938.506,686.302,437.423,894.98,518.615,413.361,400.984,461.855,324.652,881.645,389.583,769.642,227.298,1061.49,732.494,654.33,755.666,396.597,1394.61,993.508,616.517,1212.8,611.706,756.204,681.308,970.085,769.618,246.836,1245.97,710.879,526.495
479,AIP|9049,2057.64,1238.89,1080.73,1670.8,1822.43,1581.63,2177.79,1913.75,1310.25,2549.63,1810.43,1663.23,2422.51,924.027,1347.31,1882.52,1314.15,1983.98,869.157,1768.1,1887.0,1595.52,1418.13,1361.5,1284.87,1434.09,1156.8,761.299,3253.45,1161.22,1188.25,2339.32,1772.13,1851.87,1905.56,1868.49,2206.25,1117.62,1911.47,1346.09,1037.96,1908.48,1077.93,1804.47,1432.7,2228.01,1511.46,1326.06,2709.82
480,AIPL1|23746,0.0,0.0,5.3325,0.7746,0.0,0.4011,0.0,0.0,1.0571,0.0,0.0,0.6068,0.0,0.0,0.0,0.9251,0.0,0.7628,0.0,1.2931,0.5399,0.0,0.0,0.4695,0.37,0.4738,0.5192,0.0,0.0,0.0,9.4039,0.0,0.8281,0.0,1.2937,0.0,0.0,0.0,0.0,0.0,0.4686,0.0,0.0,0.0,1.0801,0.0,0.4427,0.0,0.0
481,AIRE|326,0.0,0.4026,0.0,5.4222,0.0,0.0,1.2433,0.34,1.5856,0.0,0.6361,1.2136,0.0,0.0,0.0,0.9251,1.7849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2972,0.0,0.6717,0.0,0.0,0.0,0.0,0.0,0.0,0.5048,0.0,0.0,0.0,0.0,0.0,6.9418,0.0,0.478,0.4427,1.2121,0.0
482,AJAP1|55966,0.9606,256.878,4.1475,186.677,0.0,4.0112,9.1173,78.8754,10.0423,9.3572,3.8168,6.068,0.5656,0.3861,4.8368,6.4755,452.477,38.9016,0.0,0.431,31.3151,3.9526,3.185,3.7559,18.8679,0.4738,7.269,0.0,258.797,11.6435,1.3434,0.0,4.1405,1.7275,1.2937,1.1205,372.99,35.8405,14.5138,1.3193,4.2174,6.7437,628.668,6.5561,2.1601,0.478,18.5944,5.4545,89.2857
483,AK1|203,1039.87,630.117,1348.54,2778.47,1322.25,2279.98,1656.86,974.383,1288.58,1438.34,1108.14,4909.59,1421.38,2655.08,1403.2,1864.01,3247.66,1266.21,1586.09,609.914,1638.1,1547.21,679.606,481.221,1982.24,859.41,1256.49,1880.21,5648.78,713.838,310.999,1090.91,755.225,1501.19,1719.28,310.389,1213.14,2867.24,3271.41,900.616,1029.52,2608.86,1591.48,551.099,1865.8,609.465,1969.67,653.333,3367.19
484,AK2|204,2755.04,1124.55,2242.04,1184.35,1859.32,2385.08,2070.45,1718.6,2112.58,4573.47,2331.42,1486.65,2539.59,1394.34,2443.1,1217.39,1854.98,1462.24,1903.22,1433.62,2374.01,2651.3,1238.58,1244.13,1079.54,1067.87,988.058,1214.13,2029.51,1425.44,1474.39,1400.63,1317.5,2735.48,2085.38,1336.24,2108.87,1186.77,1480.41,1700.53,1595.6,1614.64,1818.73,2431.16,2068.85,1445.98,2087.44,2369.09,1046.88
485,AK3|50808,2061.0,2502.75,521.404,4247.1,4564.74,1709.59,699.544,1249.77,1523.26,1829.12,1951.65,4196.0,2057.13,4384.59,2898.83,1854.76,1789.38,1191.46,2545.92,1932.76,2082.99,2002.63,2638.4,1998.12,1038.48,1439.77,987.539,2511.19,1666.29,3075.24,1868.68,595.666,1341.52,1089.18,1214.75,1035.38,1306.84,1637.56,2452.83,1722.08,3278.82,2289.02,1227.43,1728.5,1533.14,2084.61,3164.58,1114.55,1051.34
